what,kind,bundleId,bundleVersion,description,time
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1418042871052
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1418042871052
java.vm.specification.version,sysinfo,,,"1.7",1418042871052
java.vm.vendor,sysinfo,,,"Oracle Corporation",1418042871052
java.vm.version,sysinfo,,,"23.25-b01",1418042871052
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1418043048492
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1418043048509
closed,view,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.internal.introview",1418043048524
started,bundle,org.eclipse.pde.launching,3.6.0.v20100601,"org.eclipse.pde.launching",1418043051013
started,bundle,org.eclipse.ui.views.log,1.0.100.v20110210_r362,"org.eclipse.ui.views.log",1418043051015
started,bundle,org.eclipse.pde.ui,3.6.1.v20110210_r362,"org.eclipse.pde.ui",1418043051016
opened,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1418043051036
opened,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1418043051063
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1418043051235
opened,view,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui.views.tasks",1418043051370
activated,perspective,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.JavaPerspective",1418043051385
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1418043051411
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.perspectives.showPerspective",1418043051434
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.JavaPerspective",1418043051434
activated,view,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui.views.tasks",1418043053134
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1418043053146
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1418043054231
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1418043058324
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1418043059439
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1418043063145
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1418043067474
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1418043069925
started,bundle,org.eclipse.jdt.launching,3.5.200.v20110105_r362,"org.eclipse.jdt.launching",1418043069936
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1418043070549
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1418043106536
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.102.v201008182136,"org.eclipse.jst.common.project.facet.core",1418043120712
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.201.v201011231540,"org.eclipse.jst.ws.jaxrs.core",1418043120714
started,bundle,org.eclipse.jst.servlet.ui,1.1.404.v201101270100,"org.eclipse.jst.servlet.ui",1418043120775
started,bundle,org.eclipse.wst.jsdt.core,1.1.4.v201102102045,"org.eclipse.wst.jsdt.core",1418043121271
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.200.v201004150600,"org.eclipse.wst.jsdt.manipulation",1418043121444
started,bundle,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui",1418043121444
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1418043121612
started,bundle,org.eclipse.wst.common.modulecore,1.2.5.v201101270100,"org.eclipse.wst.common.modulecore",1418043121636
started,bundle,org.eclipse.jst.j2ee.core,1.2.4.v201102101900,"org.eclipse.jst.j2ee.core",1418043121678
started,bundle,org.eclipse.jem,2.0.400.v201005110200,"org.eclipse.jem",1418043121827
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.0.v201004080500,"org.eclipse.wst.common.frameworks.ui",1418043121864
started,bundle,org.eclipse.wst.xml.core,1.1.503.v201102102045,"org.eclipse.wst.xml.core",1418043121907
started,bundle,org.eclipse.wst.validation,1.2.201.v201101270100,"org.eclipse.wst.validation",1418043121948
started,bundle,org.eclipse.jst.j2ee,1.1.404.v201102081800,"org.eclipse.jst.j2ee",1418043122114
started,bundle,org.eclipse.jst.jee.ui,1.0.304.v201101272100,"org.eclipse.jst.jee.ui",1418043122114
started,bundle,org.eclipse.jst.j2ee.navigator.ui,1.1.403.v201012020600,"org.eclipse.jst.j2ee.navigator.ui",1418043122140
started,bundle,org.eclipse.jdt.apt.core,3.3.402.R36_v20110120-1000,"org.eclipse.jdt.apt.core",1418043136052
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1418043136056
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1418043136072
started,bundle,org.eclipse.ltk.core.refactoring,3.5.101.r362_v20101117-0800,"org.eclipse.ltk.core.refactoring",1418043138592
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1418043138596
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1418043139015
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1418043139018
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1418043154611
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1418043156755
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1418043163256
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1418043180169
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1418043185959
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1418043197034
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1418043197874
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1418043198461
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1418043198547
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1418043199025
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1418043199736
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1418043211435
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1418043216908
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1418043216966
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1418043217014
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1418043221744
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1418043228725
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1418043229895
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1418043230108
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1418043234615
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1418043244856
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1418043263262
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1418043263627
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1418043263691
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1418043263731
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1418043263735
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1418043263827
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1418043264469
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1418043265947
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1418043303935
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1418043322016
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1418043323549
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1418043327171
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1418043331331
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1418043333844
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1418043338123
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1418043340106
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1418043340774
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1418043343086
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1418043346296
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1418043346843
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1418043351214
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1418043353891
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1418043355884
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1418043361693
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1418043368797
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1418043368923
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1418043370552
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.1.v201008232129,"org.eclipse.jst.ws.jaxws.ui",1418043373563
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1418043373569
started,bundle,org.eclipse.pde.api.tools,1.0.202.v20100820_r361,"org.eclipse.pde.api.tools",1418043373681
started,bundle,org.eclipse.pde.api.tools.ui,1.0.201.v20100820_r361,"org.eclipse.pde.api.tools.ui",1418043373683
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1418043376278
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1418043386437
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1418043391882
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1418043393147
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.202.v201004211732,"org.eclipse.wst.ws.service.policy.ui",1418043393476
started,bundle,org.eclipse.wst.ws.service.policy,1.0.204.v201011011834,"org.eclipse.wst.ws.service.policy",1418043393480
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1418043393538
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1418043393538
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1418043407837
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1418043409084
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1418043413233
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1418043437745
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1418043440397
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1418043440703
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1418043442041
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1418043442196
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1418043446427
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1418043448245
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.edit.text.openLocalFile",1418043448275
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1418043454173
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1418043483517
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.import",1418043483528
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1418043485409
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1418043486542
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1418043486604
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1418043487870
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1418043487890
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1418043489093
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1418043489144
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1418043489184
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1418043489184
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1418043493184
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1418043521597
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1418043528322
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1418043533016
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1418043538535
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1418043539367
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1418043541987
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1418043542017
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1418043542449
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1418043542618
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1418043542653
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1418043544483
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1418043722967
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1418043724258
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1418043726928
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1418043726951
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1418043727382
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1418043730215
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1418043741387
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1418043742711
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1418044980592
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1418044989238
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1418044990788
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1418045010139
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1418045082545
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1418045140383
